user_id,assessment_no,actual_category,predicted_category,abs_difference
514981,9,2,5,3
514981,10,2,2,0
514981,11,-1,-1,0
540607,2,2,4,2
540607,3,5,5,0
540607,4,4,3,1
540607,5,5,5,0
540607,6,5,5,0
540607,7,4,5,1
540607,8,5,5,0
540607,9,2,5,3
540607,10,5,5,0
540607,11,-1,-1,0
514987,2,3,2,1
514987,3,5,5,0
514987,4,3,4,1
514987,5,5,5,0
514987,6,2,3,1
514987,7,2,5,3
514987,8,2,4,2
514987,9,-1,5,6
540614,2,4,4,0
540614,3,5,5,0
540614,4,5,4,1
540614,5,4,5,1
540614,6,4,5,1
540614,7,5,5,0
540614,8,3,5,2
540614,9,3,5,2
540614,10,4,5,1
540614,11,-1,-1,0
515035,2,1,2,1
515035,3,1,5,4
515035,4,-1,0,1
540656,2,2,2,0
540656,3,5,5,0
540656,4,2,2,0
540656,5,5,5,0
540656,6,3,2,1
540656,7,5,5,0
540656,8,3,3,0
540656,9,4,5,1
540656,10,3,3,0
540656,11,5,5,0
515105,2,3,4,1
515105,3,5,5,0
515105,4,2,4,2
515105,5,5,5,0
515105,6,2,3,1
515105,7,2,5,3
515105,8,4,3,1
515105,9,4,5,1
515105,10,2,4,2
515105,11,5,5,0
540750,2,4,2,2
540750,3,5,5,0
540750,4,4,4,0
540750,5,5,5,0
540750,6,3,5,2
540750,7,5,5,0
540750,8,3,5,2
540750,9,4,5,1
540750,10,3,5,2
540750,11,2,5,3
515311,2,2,4,2
515311,3,5,5,0
515311,4,3,3,0
515311,5,2,5,3
515311,6,4,5,1
515311,7,3,5,2
515311,8,3,5,2
515311,9,5,5,0
515311,10,4,4,0
515311,11,5,5,0
540780,2,2,2,0
540780,3,5,5,0
540780,4,4,2,2
540780,5,5,5,0
540780,6,4,3,1
540780,7,5,5,0
540780,8,4,5,1
540780,9,5,5,0
540780,10,4,5,1
540780,11,5,5,0
515474,2,2,2,0
515474,3,4,5,1
515474,4,3,2,1
515474,5,5,5,0
515474,6,1,3,2
515474,7,3,5,2
515474,8,0,2,2
515474,9,-1,5,6
540787,2,-1,4,5
515497,2,5,2,3
515497,3,2,-1,3
515497,4,2,2,0
515497,5,3,5,2
515497,6,0,2,2
515497,7,0,-1,1
515497,8,5,-1,6
515497,9,-1,4,5
437562,2,3,4,1
437562,3,3,5,2
437562,4,4,5,1
437562,5,4,5,1
437562,6,4,4,0
437562,7,4,4,0
437562,8,2,5,3
437562,9,4,5,1
437562,10,4,4,0
437562,11,-1,5,6
540826,2,5,4,1
540826,3,1,5,4
540826,4,3,5,2
540826,5,2,3,1
540826,6,5,3,2
540826,7,5,5,0
540826,8,2,5,3
540826,9,2,5,3
540826,10,-1,5,6
437967,2,3,4,1
437967,3,4,5,1
437967,4,2,4,2
437967,5,4,5,1
437967,6,3,3,0
437967,7,2,5,3
437967,8,3,2,1
437967,9,4,5,1
437967,10,4,4,0
437967,11,2,-1,3
540918,2,-1,2,3
438703,2,3,4,1
438703,3,5,5,0
438703,4,3,4,1
438703,5,5,5,0
438703,6,3,3,0
438703,7,2,5,3
438703,8,3,4,1
438703,9,4,5,1
438703,10,3,4,1
438703,11,4,5,1
541013,2,2,2,0
541013,3,5,5,0
541013,4,3,2,1
541013,5,5,5,0
541013,6,4,3,1
541013,7,3,4,1
541013,8,4,4,0
541013,9,3,5,2
541013,10,5,5,0
541013,11,2,-1,3
439857,2,3,4,1
439857,3,5,5,0
439857,4,3,4,1
439857,5,5,5,0
439857,6,4,3,1
439857,7,3,5,2
439857,8,2,5,3
439857,9,4,5,1
439857,10,-1,3,4
541048,2,4,4,0
541048,3,5,5,0
541048,4,3,5,2
541048,5,-1,5,6
440057,2,3,2,1
440057,3,4,5,1
440057,4,3,4,1
440057,5,5,5,0
440057,6,5,3,2
440057,7,3,4,1
440057,8,2,4,2
440057,9,5,5,0
440057,10,3,3,0
440057,11,4,5,1
541073,2,4,4,0
541073,3,5,5,0
541073,4,3,5,2
541073,5,4,5,1
541073,6,2,5,3
541073,7,5,5,0
541073,8,5,5,0
541073,9,4,5,1
541073,10,4,4,0
541073,11,-1,5,6
440509,2,2,4,2
440509,3,5,5,0
440509,4,4,3,1
440509,5,5,5,0
440509,6,3,5,2
440509,7,5,5,0
440509,8,4,5,1
440509,9,5,5,0
440509,10,3,3,0
440509,11,5,5,0
541113,2,0,0,0
541113,3,5,5,0
541113,4,3,0,3
541113,5,4,5,1
541113,6,1,5,4
541113,7,5,5,0
541113,8,5,5,0
541113,9,2,5,3
541113,10,4,5,1
541113,11,-1,-1,0
441000,2,5,2,3
441000,3,5,-1,6
441000,4,-1,2,3
541196,2,2,4,2
541196,3,5,5,0
541196,4,-1,5,6
441181,2,0,0,0
441181,3,5,5,0
441181,4,1,0,1
441181,5,2,0,2
441181,6,1,0,1
441181,7,2,5,3
441181,8,1,0,1
441181,9,0,0,0
441181,10,1,0,1
441181,11,2,-1,3
541231,2,2,2,0
541231,3,5,5,0
541231,4,3,2,1
541231,5,5,5,0
541231,6,3,3,0
541231,7,0,5,5
541231,8,2,4,2
541231,9,-1,5,6
441255,2,4,5,1
441255,3,5,5,0
441255,4,5,5,0
441255,5,5,5,0
441255,6,4,5,1
441255,7,5,5,0
441255,8,4,5,1
441255,9,5,5,0
441255,10,4,5,1
441255,11,5,5,0
553520,2,4,4,0
553520,3,5,5,0
553520,4,-1,4,5
541232,2,3,4,1
541232,3,5,5,0
541232,4,3,4,1
541232,5,5,5,0
541232,6,2,3,1
541232,7,5,5,0
541232,8,3,3,0
541232,9,5,5,0
541232,10,3,3,0
541232,11,5,5,0
442012,2,2,4,2
442012,3,5,5,0
442012,4,2,5,3
442012,5,5,5,0
442012,6,3,4,1
442012,7,5,5,0
442012,8,4,5,1
442012,9,5,5,0
442012,10,4,5,1
442012,11,5,5,0
442143,2,-1,4,5
553572,2,3,2,1
553572,3,4,5,1
553572,4,3,4,1
553572,5,5,5,0
553572,6,2,3,1
553572,7,5,5,0
553572,8,1,3,2
553572,9,4,5,1
553572,10,0,5,5
553572,11,2,5,3
553716,2,2,0,2
553716,3,2,5,3
553716,4,4,0,4
553716,5,1,2,1
553716,6,1,2,1
553716,7,4,0,4
553716,8,2,2,0
553716,9,4,2,2
553716,10,2,2,0
553716,11,5,-1,6
442183,2,4,4,0
442183,3,5,5,0
442183,4,3,5,2
442183,5,5,5,0
442183,6,3,4,1
442183,7,5,5,0
442183,8,5,5,0
442183,9,2,5,3
442183,10,2,5,3
442183,11,5,5,0
442456,2,0,0,0
442456,3,0,5,5
442456,4,0,0,0
442456,5,0,0,0
442456,6,1,0,1
442456,7,0,0,0
442456,8,0,0,0
442456,9,0,0,0
442456,10,-1,-1,0
553729,2,3,2,1
553729,3,5,5,0
553729,4,3,4,1
553729,5,5,5,0
553729,6,5,3,2
553729,7,2,4,2
553729,8,1,4,3
553729,9,5,5,0
553729,10,5,3,2
553729,11,4,4,0
553755,2,3,4,1
553755,3,5,5,0
553755,4,5,4,1
553755,5,-1,5,6
553800,2,0,2,2
553800,3,4,5,1
553800,4,2,2,0
553800,5,0,5,5
553800,6,5,5,0
553800,7,0,0,0
553800,8,0,0,0
553800,9,2,2,0
553800,10,2,0,2
553800,11,-1,-1,0
541363,2,1,2,1
541363,3,2,5,3
541363,4,2,2,0
541363,5,4,4,0
541363,6,0,3,3
541363,7,0,4,4
541363,8,5,2,3
541363,9,3,0,3
541363,10,3,2,1
541363,11,2,2,0
553807,2,2,4,2
553807,3,5,5,0
553807,4,0,3,3
553807,5,0,4,4
553807,6,0,4,4
553807,7,5,5,0
553807,8,-1,3,4
541523,2,4,5,1
541523,3,5,5,0
541523,4,4,5,1
541523,5,5,5,0
541523,6,3,5,2
541523,7,5,5,0
541523,8,4,5,1
541523,9,-1,5,6
553840,2,4,4,0
553840,3,5,5,0
553840,4,5,4,1
553840,5,5,5,0
553840,6,5,5,0
553840,7,5,5,0
553840,8,5,5,0
553840,9,5,5,0
553840,10,4,5,1
553840,11,5,5,0
541697,2,3,2,1
541697,3,5,5,0
541697,4,3,4,1
541697,5,2,5,3
541697,6,3,2,1
541697,7,5,5,0
541697,8,3,3,0
541697,9,5,5,0
541697,10,4,4,0
541697,11,5,5,0
554068,2,0,2,2
554068,3,4,5,1
554068,4,0,2,2
554068,5,-1,4,5
541706,2,4,2,2
541706,3,5,5,0
541706,4,3,4,1
541706,5,5,5,0
541706,6,5,5,0
541706,7,5,5,0
541706,8,-1,5,6
554083,2,2,4,2
554083,3,5,5,0
554083,4,2,3,1
554083,5,5,5,0
554083,6,2,3,1
554083,7,5,5,0
554083,8,4,3,1
554083,9,5,5,0
554083,10,3,3,0
554083,11,5,5,0
541763,2,3,4,1
541763,3,0,5,5
541763,4,3,5,2
541763,5,0,2,2
541763,6,0,2,2
541763,7,4,2,2
541763,8,-1,-1,0
554203,2,5,2,3
554203,3,-1,-1,0
541764,2,3,4,1
541764,3,5,5,0
541764,4,2,4,2
541764,5,4,5,1
541764,6,2,2,0
541764,7,5,5,0
541764,8,5,3,2
541764,9,5,5,0
541764,10,3,5,2
541764,11,5,5,0
554206,2,4,4,0
554206,3,1,5,4
554206,4,4,5,1
554206,5,2,2,0
554206,6,5,2,3
554206,7,2,2,0
554206,8,2,2,0
554206,9,5,5,0
554206,10,3,5,2
554206,11,0,4,4
541794,2,3,4,1
541794,3,5,5,0
541794,4,3,5,2
541794,5,5,5,0
541794,6,2,4,2
541794,7,2,5,3
541794,8,2,5,3
541794,9,5,5,0
541794,10,4,3,1
541794,11,5,5,0
554226,2,4,2,2
554226,3,5,5,0
554226,4,4,4,0
554226,5,5,5,0
554226,6,3,5,2
554226,7,4,5,1
554226,8,4,5,1
554226,9,5,5,0
554226,10,5,5,0
554226,11,4,-1,5
541803,2,3,2,1
541803,3,5,5,0
541803,4,5,2,3
541803,5,3,5,2
541803,6,5,5,0
541803,7,1,5,4
541803,8,5,5,0
541803,9,2,5,3
541803,10,5,5,0
541803,11,-1,-1,0
554294,2,2,4,2
554294,3,5,5,0
554294,4,-1,5,6
541808,2,3,2,1
541808,3,5,5,0
541808,4,3,4,1
541808,5,5,5,0
541808,6,3,3,0
541808,7,5,5,0
541808,8,2,3,1
541808,9,5,5,0
541808,10,3,5,2
541808,11,4,5,1
554336,2,4,4,0
554336,3,5,5,0
554336,4,3,5,2
554336,5,4,5,1
554336,6,5,5,0
554336,7,3,5,2
554336,8,5,5,0
554336,9,5,5,0
554336,10,4,5,1
554336,11,5,5,0
515959,2,2,4,2
515959,3,5,5,0
515959,4,1,3,2
515959,5,5,5,0
515959,6,3,2,1
515959,7,4,5,1
515959,8,4,4,0
515959,9,5,5,0
515959,10,-1,5,6
554344,2,3,4,1
554344,3,5,5,0
554344,4,4,4,0
554344,5,4,5,1
554344,6,3,5,2
554344,7,4,5,1
554344,8,0,5,5
554344,9,4,5,1
554344,10,4,5,1
554344,11,3,-1,4
516057,2,4,4,0
516057,3,5,5,0
516057,4,3,5,2
516057,5,5,5,0
516057,6,5,4,1
516057,7,5,5,0
516057,8,5,5,0
516057,9,4,5,1
516057,10,5,5,0
516057,11,4,-1,5
554352,2,3,4,1
554352,3,5,5,0
554352,4,4,5,1
554352,5,2,5,3
554352,6,2,5,3
554352,7,2,5,3
554352,8,4,5,1
554352,9,0,5,5
554352,10,3,5,2
554352,11,5,5,0
516432,2,3,2,1
516432,3,4,5,1
516432,4,2,4,2
516432,5,2,5,3
516432,6,2,2,0
516432,7,2,5,3
516432,8,2,2,0
516432,9,2,4,2
516432,10,0,4,4
516432,11,-1,-1,0
554374,2,4,4,0
554374,3,5,5,0
554374,4,3,4,1
554374,5,5,5,0
554374,6,5,4,1
554374,7,3,5,2
554374,8,3,5,2
554374,9,4,5,1
554374,10,4,5,1
554374,11,5,5,0
516456,2,2,4,2
516456,3,5,5,0
516456,4,5,3,2
516456,5,2,5,3
516456,6,5,5,0
516456,7,4,5,1
516456,8,2,5,3
516456,9,2,5,3
516456,10,4,4,0
516456,11,-1,-1,0
554393,2,-1,5,6
516475,2,2,4,2
516475,3,4,5,1
516475,4,5,3,2
516475,5,3,5,2
516475,6,5,5,0
516475,7,3,5,2
516475,8,-1,5,6
554512,2,2,2,0
554512,3,1,5,4
554512,4,5,2,3
554512,5,-1,2,3
516495,2,2,2,0
516495,3,4,5,1
516495,4,1,2,1
516495,5,5,4,1
516495,6,2,2,0
516495,7,4,5,1
516495,8,-1,3,4
554545,2,2,4,2
554545,3,5,5,0
554545,4,-1,3,4
554551,2,3,2,1
554551,3,5,5,0
554551,4,3,4,1
554551,5,3,5,2
554551,6,4,2,2
554551,7,2,5,3
554551,8,4,5,1
554551,9,-1,5,6
516529,2,4,4,0
516529,3,5,5,0
516529,4,4,5,1
516529,5,5,5,0
516529,6,5,5,0
516529,7,4,5,1
516529,8,5,5,0
516529,9,5,5,0
516529,10,3,5,2
516529,11,5,5,0
554608,2,4,4,0
554608,3,5,5,0
554608,4,5,5,0
554608,5,5,5,0
554608,6,4,5,1
554608,7,5,5,0
554608,8,5,5,0
554608,9,5,5,0
554608,10,3,5,2
554608,11,5,5,0
516841,2,4,4,0
516841,3,5,5,0
516841,4,3,4,1
516841,5,5,5,0
516841,6,3,4,1
516841,7,5,5,0
516841,8,3,3,0
516841,9,4,5,1
516841,10,3,5,2
516841,11,5,5,0
554795,2,4,2,2
554795,3,5,-1,6
554795,4,3,2,1
554795,5,5,5,0
554795,6,4,2,2
554795,7,5,5,0
554795,8,5,3,2
554795,9,5,5,0
554795,10,4,5,1
554795,11,4,5,1
517043,2,4,2,2
517043,3,5,5,0
517043,4,0,4,4
517043,5,4,5,1
517043,6,1,2,1
517043,7,4,5,1
517043,8,-1,5,6
554818,2,2,2,0
554818,3,5,5,0
554818,4,5,2,3
554818,5,5,5,0
554818,6,-1,5,6
517474,2,3,4,1
517474,3,5,5,0
517474,4,2,4,2
517474,5,5,5,0
517474,6,0,3,3
517474,7,5,5,0
517474,8,5,5,0
517474,9,3,5,2
517474,10,2,2,0
517474,11,-1,5,6
554830,2,5,4,1
554830,3,4,5,1
554830,4,5,5,0
554830,5,4,5,1
554830,6,4,5,1
554830,7,5,5,0
554830,8,5,5,0
554830,9,-1,5,6
517617,2,4,4,0
517617,3,5,5,0
517617,4,5,4,1
517617,5,3,5,2
517617,6,5,5,0
517617,7,4,5,1
517617,8,1,5,4
517617,9,5,5,0
517617,10,5,4,1
517617,11,4,4,0
554894,2,3,4,1
554894,3,5,5,0
554894,4,0,4,4
554894,5,5,4,1
554894,6,2,2,0
554894,7,5,5,0
554894,8,4,5,1
554894,9,-1,5,6
517778,2,4,4,0
517778,3,5,5,0
517778,4,4,4,0
517778,5,5,5,0
517778,6,4,5,1
517778,7,5,5,0
517778,8,3,5,2
517778,9,5,5,0
517778,10,3,5,2
517778,11,5,5,0
554898,2,1,2,1
554898,3,0,5,5
554898,4,1,2,1
554898,5,2,5,3
554898,6,0,2,2
554898,7,0,2,2
554898,8,0,5,5
554898,9,0,0,0
554898,10,-1,-1,0
517853,2,4,4,0
517853,3,-1,5,6
554930,2,1,0,1
554930,3,5,5,0
554930,4,0,0,0
554930,5,4,4,0
554930,6,0,0,0
554930,7,4,5,1
554930,8,-1,1,2
517890,2,3,4,1
517890,3,5,5,0
517890,4,4,4,0
517890,5,5,5,0
517890,6,5,5,0
517890,7,4,5,1
517890,8,3,5,2
517890,9,5,5,0
517890,10,4,4,0
517890,11,5,5,0
554986,2,0,0,0
554986,3,-1,5,6
518189,2,3,4,1
518189,3,4,5,1
518189,4,2,4,2
518189,5,5,5,0
518189,6,5,3,2
518189,7,4,3,1
518189,8,3,4,1
518189,9,5,5,0
518189,10,5,4,1
518189,11,2,-1,3
554998,2,3,2,1
554998,3,5,5,0
554998,4,4,4,0
554998,5,5,5,0
554998,6,3,5,2
554998,7,5,5,0
554998,8,4,5,1
554998,9,5,5,0
554998,10,3,5,2
554998,11,2,5,3
518469,2,4,4,0
518469,3,4,5,1
518469,4,5,5,0
518469,5,4,5,1
518469,6,5,5,0
518469,7,4,5,1
518469,8,4,5,1
518469,9,2,5,3
518469,10,-1,5,6
555035,2,2,2,0
555035,3,-1,5,6
518876,2,2,2,0
518876,3,5,5,0
518876,4,2,2,0
518876,5,4,5,1
518876,6,2,2,0
518876,7,5,5,0
518876,8,1,3,2
518876,9,5,5,0
518876,10,1,-1,2
518876,11,4,5,1
555059,2,3,4,1
555059,3,5,5,0
555059,4,3,4,1
555059,5,5,5,0
555059,6,4,3,1
555059,7,5,5,0
555059,8,3,4,1
555059,9,4,5,1
555059,10,4,3,1
555059,11,5,-1,6
518879,2,2,4,2
518879,3,4,5,1
518879,4,2,3,1
518879,5,5,5,0
518879,6,3,3,0
518879,7,4,4,0
518879,8,3,4,1
518879,9,5,5,0
518879,10,4,3,1
518879,11,4,5,1
555086,2,2,2,0
555086,3,5,5,0
555086,4,1,2,1
555086,5,4,5,1
555086,6,2,2,0
555086,7,5,5,0
555086,8,2,3,1
555086,9,4,5,1
555086,10,2,2,0
555086,11,2,5,3
518904,2,-1,2,3
555102,2,2,4,2
555102,3,5,5,0
555102,4,3,3,0
555102,5,4,5,1
555102,6,2,3,1
555102,7,5,5,0
555102,8,3,3,0
555102,9,5,5,0
555102,10,3,3,0
555102,11,5,5,0
518970,2,3,2,1
518970,3,5,5,0
518970,4,3,4,1
518970,5,4,5,1
518970,6,3,2,1
518970,7,2,5,3
518970,8,3,4,1
518970,9,5,5,0
518970,10,-1,4,5
555157,2,2,2,0
555157,3,5,5,0
555157,4,5,2,3
555157,5,-1,5,6
519222,2,3,4,1
519222,3,5,5,0
519222,4,4,4,0
519222,5,5,5,0
519222,6,2,5,3
519222,7,3,5,2
519222,8,4,5,1
519222,9,1,5,4
519222,10,5,5,0
519222,11,-1,-1,0
555263,2,2,4,2
555263,3,4,5,1
555263,4,1,3,2
555263,5,4,4,0
555263,6,2,2,0
555263,7,4,5,1
555263,8,2,4,2
555263,9,5,5,0
555263,10,2,3,1
555263,11,5,5,0
519387,2,3,2,1
519387,3,5,5,0
519387,4,2,4,2
519387,5,2,5,3
519387,6,1,2,1
519387,7,5,5,0
519387,8,2,3,1
519387,9,5,5,0
519387,10,5,4,1
519387,11,-1,-1,0
555309,2,4,4,0
555309,3,5,5,0
555309,4,5,5,0
555309,5,4,5,1
555309,6,3,5,2
555309,7,5,5,0
555309,8,3,5,2
555309,9,4,5,1
555309,10,-1,5,6
519602,2,5,4,1
519602,3,2,5,3
519602,4,2,5,3
519602,5,2,5,3
519602,6,2,3,1
519602,7,-1,-1,0
555407,2,0,2,2
555407,3,5,5,0
555407,4,0,0,0
555407,5,5,2,3
555407,6,4,4,0
555407,7,0,2,2
555407,8,2,4,2
555407,9,-1,-1,0
519800,2,2,4,2
519800,3,5,5,0
519800,4,4,5,1
519800,5,4,5,1
519800,6,5,5,0
519800,7,3,5,2
519800,8,3,5,2
519800,9,5,5,0
519800,10,-1,5,6
541822,2,5,4,1
541822,3,3,5,2
541822,4,5,5,0
541822,5,3,5,2
541822,6,4,5,1
541822,7,3,5,2
541822,8,0,5,5
541822,9,4,5,1
541822,10,4,4,0
541822,11,-1,-1,0
555414,2,3,4,1
555414,3,5,5,0
555414,4,3,4,1
555414,5,5,5,0
555414,6,3,3,0
555414,7,5,5,0
555414,8,3,4,1
555414,9,2,5,3
555414,10,2,5,3
555414,11,5,5,0
520836,2,3,4,1
520836,3,5,5,0
520836,4,4,4,0
520836,5,3,5,2
520836,6,3,5,2
520836,7,4,5,1
520836,8,4,5,1
520836,9,3,5,2
520836,10,2,4,2
520836,11,-1,-1,0
555627,2,-1,4,5
541832,2,3,2,1
541832,3,0,5,5
541832,4,3,2,1
541832,5,2,2,0
541832,6,2,2,0
541832,7,2,2,0
541832,8,2,2,0
541832,9,2,2,0
541832,10,3,2,1
541832,11,0,-1,1
521096,2,4,4,0
521096,3,5,5,0
521096,4,4,5,1
521096,5,5,5,0
521096,6,4,5,1
521096,7,5,5,0
521096,8,4,5,1
521096,9,5,5,0
521096,10,4,5,1
521096,11,-1,5,6
555667,2,3,4,1
555667,3,5,5,0
555667,4,3,5,2
555667,5,5,5,0
555667,6,4,4,0
555667,7,5,5,0
555667,8,3,5,2
555667,9,5,5,0
555667,10,3,5,2
555667,11,5,5,0
555670,2,4,4,0
555670,3,5,5,0
555670,4,4,4,0
555670,5,5,5,0
555670,6,3,5,2
555670,7,4,5,1
555670,8,5,5,0
555670,9,3,5,2
555670,10,5,5,0
555670,11,-1,-1,0
555672,2,3,4,1
555672,3,5,5,0
555672,4,3,4,1
555672,5,4,5,1
555672,6,4,5,1
555672,7,5,5,0
555672,8,3,4,1
555672,9,4,5,1
555672,10,3,4,1
555672,11,5,5,0
555673,2,3,2,1
555673,3,5,5,0
555673,4,3,4,1
555673,5,5,5,0
555673,6,4,3,1
555673,7,4,5,1
555673,8,4,4,0
555673,9,5,5,0
555673,10,5,5,0
555673,11,-1,-1,0
555674,2,3,4,1
555674,3,5,5,0
555674,4,4,5,1
555674,5,5,5,0
555674,6,4,5,1
555674,7,5,5,0
555674,8,4,5,1
555674,9,5,5,0
555674,10,4,5,1
555674,11,5,5,0
521394,2,4,4,0
521394,3,5,5,0
521394,4,5,5,0
521394,5,5,5,0
521394,6,4,5,1
521394,7,5,5,0
521394,8,2,5,3
521394,9,4,5,1
521394,10,5,5,0
521394,11,-1,-1,0
555675,2,4,4,0
555675,3,5,5,0
555675,4,4,5,1
555675,5,5,5,0
555675,6,3,5,2
555675,7,4,5,1
555675,8,4,5,1
555675,9,4,5,1
555675,10,4,5,1
555675,11,2,5,3
521430,2,3,2,1
521430,3,5,5,0
521430,4,4,4,0
521430,5,5,5,0
521430,6,5,5,0
521430,7,5,4,1
521430,8,5,5,0
521430,9,5,5,0
521430,10,5,5,0
521430,11,2,5,3
555695,2,2,4,2
555695,3,5,5,0
555695,4,3,5,2
555695,5,4,5,1
555695,6,2,5,3
555695,7,4,5,1
555695,8,2,4,2
555695,9,2,5,3
555695,10,3,5,2
555695,11,5,5,0
521764,2,2,4,2
521764,3,5,5,0
521764,4,3,3,0
521764,5,5,5,0
521764,6,5,3,2
521764,7,4,3,1
521764,8,4,5,1
521764,9,4,5,1
521764,10,3,5,2
521764,11,-1,5,6
555747,2,4,4,0
555747,3,5,5,0
555747,4,4,4,0
555747,5,5,5,0
555747,6,4,5,1
555747,7,5,5,0
555747,8,4,5,1
555747,9,5,5,0
555747,10,4,5,1
555747,11,-1,5,6
521903,2,1,4,3
521903,3,4,5,1
521903,4,2,2,0
521903,5,4,5,1
521903,6,2,3,1
521903,7,0,5,5
521903,8,2,2,0
521903,9,2,2,0
521903,10,5,2,3
521903,11,-1,-1,0
555837,2,0,0,0
555837,3,0,5,5
555837,4,0,0,0
555837,5,5,0,5
555837,6,0,4,4
555837,7,2,4,2
555837,8,-1,0,1
522090,2,2,4,2
522090,3,5,5,0
522090,4,2,3,1
522090,5,5,5,0
522090,6,5,3,2
522090,7,2,2,0
522090,8,1,5,4
522090,9,4,5,1
522090,10,4,3,1
522090,11,5,-1,6
555838,2,5,5,0
555838,3,5,5,0
555838,4,5,5,0
555838,5,5,5,0
555838,6,4,5,1
555838,7,4,5,1
555838,8,4,5,1
555838,9,4,5,1
555838,10,4,5,1
555838,11,4,5,1
522249,2,2,2,0
522249,3,4,5,1
522249,4,5,2,3
522249,5,3,1,2
522249,6,5,5,0
522249,7,2,3,1
522249,8,4,5,1
522249,9,-1,5,6
555880,2,-1,4,5
522373,2,3,4,1
522373,3,5,5,0
522373,4,3,4,1
522373,5,5,5,0
522373,6,3,3,0
522373,7,5,5,0
522373,8,3,4,1
522373,9,5,5,0
522373,10,4,3,1
522373,11,5,5,0
555902,2,-1,2,3
522383,2,0,4,4
522383,3,4,5,1
522383,4,0,2,2
522383,5,4,5,1
522383,6,5,4,1
522383,7,-1,2,3
555909,2,2,4,2
555909,3,5,5,0
555909,4,-1,3,4
523012,2,4,4,0
523012,3,5,5,0
523012,4,4,5,1
523012,5,5,5,0
523012,6,4,5,1
523012,7,4,5,1
523012,8,4,5,1
523012,9,5,5,0
523012,10,4,5,1
523012,11,5,5,0
541838,2,-1,0,1
523596,2,3,4,1
523596,3,5,5,0
523596,4,3,4,1
523596,5,4,5,1
523596,6,2,5,3
523596,7,3,5,2
523596,8,3,4,1
523596,9,5,5,0
523596,10,5,3,2
523596,11,3,-1,4
541973,2,3,4,1
541973,3,4,5,1
541973,4,4,5,1
541973,5,2,5,3
541973,6,4,5,1
541973,7,2,5,3
541973,8,-1,5,6
523630,2,2,4,2
523630,3,5,5,0
523630,4,5,5,0
523630,5,3,5,2
523630,6,5,5,0
523630,7,4,5,1
523630,8,5,5,0
523630,9,5,5,0
523630,10,4,5,1
523630,11,5,5,0
542010,2,0,2,2
542010,3,5,5,0
542010,4,5,0,5
542010,5,-1,1,2
542012,2,-1,4,5
523672,2,1,0,1
523672,3,5,5,0
523672,4,0,0,0
523672,5,5,4,1
523672,6,0,4,4
523672,7,4,4,0
523672,8,2,5,3
523672,9,5,5,0
523672,10,0,2,2
523672,11,4,4,0
542084,2,5,2,3
542084,3,3,-1,4
542084,4,5,5,0
542084,5,3,2,1
542084,6,5,5,0
542084,7,3,5,2
542084,8,5,5,0
542084,9,2,2,0
542084,10,4,5,1
542084,11,-1,-1,0
523966,2,5,4,1
523966,3,5,5,0
523966,4,4,5,1
523966,5,5,5,0
523966,6,2,5,3
523966,7,3,5,2
523966,8,5,5,0
523966,9,4,5,1
523966,10,4,5,1
523966,11,-1,-1,0
524101,2,3,4,1
524101,3,5,5,0
524101,4,4,4,0
524101,5,-1,5,6
542172,2,0,0,0
542172,3,-1,5,6
524452,2,4,4,0
524452,3,5,5,0
524452,4,4,5,1
524452,5,5,5,0
524452,6,4,5,1
524452,7,4,5,1
524452,8,4,5,1
524452,9,4,5,1
524452,10,4,5,1
524452,11,5,5,0
542259,2,0,2,2
542259,3,5,5,0
542259,4,0,0,0
542259,5,0,2,2
542259,6,0,0,0
542259,7,0,0,0
542259,8,1,5,4
542259,9,0,0,0
542259,10,0,5,5
542259,11,0,0,0
542260,2,2,4,2
542260,3,5,5,0
542260,4,1,3,2
542260,5,-1,5,6
542291,2,3,4,1
542291,3,5,5,0
542291,4,2,4,2
542291,5,5,5,0
542291,6,4,3,1
542291,7,4,5,1
542291,8,3,3,0
542291,9,5,5,0
542291,10,-1,3,4
542396,2,-1,4,5
542543,2,0,0,0
542543,3,-1,5,6
555930,2,3,2,1
555930,3,4,5,1
555930,4,-1,4,5
555935,2,3,2,1
555935,3,5,5,0
555935,4,0,4,4
555935,5,4,4,0
555935,6,2,2,0
555935,7,-1,5,6
555946,2,2,2,0
555946,3,5,5,0
555946,4,2,2,0
555946,5,5,5,0
555946,6,5,2,3
555946,7,2,3,1
555946,8,4,-1,5
555946,9,-1,-1,0
556138,2,3,4,1
556138,3,2,5,3
556138,4,3,5,2
556138,5,4,5,1
556138,6,-1,4,5
556284,2,4,4,0
556284,3,5,5,0
556284,4,5,5,0
556284,5,5,5,0
556284,6,5,5,0
556284,7,-1,5,6
556292,2,3,4,1
556292,3,5,5,0
556292,4,3,5,2
556292,5,4,5,1
556292,6,4,4,0
556292,7,5,5,0
556292,8,5,5,0
556292,9,5,5,0
556292,10,4,5,1
556292,11,5,5,0
556301,2,5,4,1
556301,3,5,3,2
556301,4,5,5,0
556301,5,5,5,0
556301,6,4,5,1
556301,7,5,5,0
556301,8,5,5,0
556301,9,5,5,0
556301,10,4,5,1
556301,11,4,5,1
556318,2,-1,0,1
525501,2,3,4,1
525501,3,5,5,0
525501,4,5,5,0
525501,5,4,5,1
525501,6,1,5,4
525501,7,4,5,1
525501,8,2,5,3
525501,9,4,5,1
525501,10,4,5,1
