"id","id_assessment","id_student","date_submitted","is_banked","score","total_vle_before_assessment"
"6525","14987","440057","131","0","75","19"
"6526","14986","534432","95","0","74","24"
"6527","14986","552667","98","0","64","32"
"6528","14987","440509","123","0","77","28"
"6529","14986","552701","89","0","47","39"
"6530","14986","534652","88","0","92","18"
"6531","14987","441181","124","0","55","17"
"6532","14986","552822","88","0","71","17"
"6533","14986","534698","87","0","80","32"
"6534","14987","441255","121","0","88","41"
"6535","14986","552826","98","0","87","31"
"6536","14986","534709","102","0","64","30"
"6537","14987","442012","120","0","75","47"
"6538","14986","552859","95","0","74","35"
"6539","14986","534744","99","0","71","25"
"6540","14987","442183","124","0","73","26"
"6541","14986","534765","87","0","95","18"
"6542","14987","442456","127","0","43","13"
"6543","14986","534983","104","0","65","26"
"6544","14987","443288","123","0","79","30"
"6545","14986","534991","89","0","47","21"
"6546","14987","444117","124","0","90","17"
"6547","14986","535012","89","0","57","35"
"6548","14987","444926","124","0","51","25"
"6549","14986","535140","89","0","75","27"
"6550","14987","445065","117","0","95","77"
"6551","14986","535145","89","0","55","45"
"6552","14987","445125","120","0","62","21"
"6553","14986","535278","89","0","79","12"
"6554","14987","445889","124","0","55","23"
"6555","14986","535328","96","0","73","36"
"6556","14987","446045","122","0","66","12"
"6557","14986","535396","95","0","61","35"
"6558","14986","535407","85","0","77","19"
"6559","14986","535468","89","0","84","30"
"6560","14986","535530","87","0","87","25"
"6561","14986","535605","90","0","89","41"
"6562","14986","535755","86","0","74","21"
"6563","14986","535760","88","0","70","16"
"6564","14986","535773","89","0","86","79"
"6565","14986","535800","88","0","85","25"
"6566","14986","2518653","88","0","95","34"
"6567","14986","535807","88","0","63","10"
"6568","14986","2521745","82","0","43","25"
"6569","14986","535820","88","0","75","25"
"6570","14986","2522093","97","0","35","34"
"6571","14986","536112","94","0","75","18"
"6572","14986","2524127","97","0","60","11"
"6573","14986","536188","88","0","75","38"
"6574","14986","552894","86","0","64","24"
"6575","14986","2528966","106","0","63","29"
"6576","14986","536189","87","0","87","38"
"6577","14986","552902","89","0","66","21"
"6578","14986","2531031","90","0","0","30"
"6579","14986","552914","80","0","49","27"
"6580","14986","2540362","84","0","69","25"
"6581","14986","552929","87","0","68","46"
"6582","14986","2541120","89","0","81","12"
"6583","14986","552991","100","0","72","33"
"6584","14986","2553749","89","0","81","41"
"6585","14986","553047","89","0","58","30"
"6586","14986","2560219","89","0","61","25"
"6587","14986","553125","89","0","87","52"
"6588","14986","2569163","89","0","83","17"
"6589","14986","553321","87","0","85","26"
"6590","14986","2579459","85","0","88","29"
"6591","14986","553442","93","0","84","29"
"6592","14986","2580439","87","0","81","28"
"6593","14987","446856","123","0","57","44"
"6594","14986","553462","87","0","40","7"
"6595","14986","2591421","89","0","9","46"
"6596","14987","447759","119","0","92","39"
"6597","14986","553487","86","0","84","31"
"6598","14987","447782","121","0","74","54"
"6599","14986","2602809","89","0","85","41"
"6600","14986","553502","86","0","87","42"
"6601","14987","465599","124","0","80","21"
"6602","14986","2608235","82","0","58","45"
"6603","14986","553508","88","0","71","10"
"6604","14987","466810","119","0","70","59"
"6605","14986","2608453","93","0","76","93"
"6606","14986","553572","84","0","71","35"
"6607","14987","466959","153","0","68","14"
"6608","14986","2612483","96","0","85","25"
"6609","14986","553716","96","0","50","15"
"6610","14987","467035","123","0","69","42"
"6611","14986","2617596","88","0","96","45"
"6612","14987","467292","130","0","76","27"
"6613","14987","468949","132","0","62","21"
"6614","14987","469683","124","0","54","15"
"6615","14987","470318","124","0","89","55"
"6616","14987","470653","123","0","82","31"
"6617","14986","536203","87","0","40","26"
"6618","14987","471525","123","0","83","36"
"6619","14986","536452","102","0","73","20"
"6620","14987","472586","123","0","63","17"
"6621","14986","536510","95","0","48","18"
"6622","14987","473328","138","0","75","19"
"6623","14986","536722","88","0","75","46"
"6624","14987","475095","124","0","63","38"
"6625","14986","536726","80","0","74","29"
"6626","14987","475460","122","0","53","9"
"6627","14986","536856","91","0","56","38"
"6628","14987","475688","120","0","60","53"
"6629","14986","536900","96","0","69","8"
"6630","14987","476201","122","0","90","25"
"6631","14986","537162","87","0","85","37"
"6632","14987","476297","125","0","70","30"
"6633","14986","537193","89","0","63","41"
"6634","14987","476369","123","0","90","27"
"6635","14986","537255","84","0","74","34"
"6636","14987","476709","124","0","78","37"
"6637","14986","537259","96","0","45","40"
"6638","14987","476710","123","0","69","46"
"6639","14986","553729","89","0","75","10"
"6640","14986","537342","89","0","89","26"
"6641","14987","476783","124","0","90","46"
"6642","14986","553800","96","0","60","16"
"6643","14986","537414","94","0","70","21"
"6644","14987","477009","117","0","0","16"
"6645","14986","553807","86","0","45","40"
"6646","14986","537434","89","0","89","48"
"6647","14987","477011","124","0","65","36"
"6648","14986","553840","89","0","92","32"
"6649","14987","477164","124","0","38","20"
"6650","14986","537464","89","0","81","21"
"6651","14986","554083","88","0","68","29"
"6652","14987","477167","123","0","86","19"
"6653","14986","537473","88","0","78","47"
"6654","14986","554206","104","0","61","22"
"6655","14987","477734","129","0","70","38"
"6656","14986","537488","87","0","73","34"
"6657","14986","554226","80","0","83","50"
"6658","14987","477835","125","0","70","20"
"6659","14986","537558","87","0","87","30"
"6660","14987","478444","131","0","60","19"
"6661","14986","537572","82","0","76","35"
"6662","14987","478792","131","0","75","57"
"6663","14986","537679","92","0","80","32"
"6664","14986","2617999","88","0","74","43"
"6665","14986","537688","85","0","75","22"
"6666","14987","479060","124","0","88","32"
"6667","14986","2620178","89","0","86","26"
"6668","14986","537704","89","0","62","27"
"6669","14987","479171","123","0","82","46"
"6670","14986","537844","104","0","68","54"
"6671","14987","479343","116","0","75","22"
"6672","14986","537875","88","0","76","32"
"6673","14987","479519","116","0","69","38"
"6674","14986","537898","89","0","66","28"
"6675","14987","480458","126","0","43","32"
"6676","14986","537905","89","0","83","45"
"6677","14987","480507","121","0","77","19"
"6678","14986","538221","84","0","78","60"
"6679","14987","480554","124","0","81","26"
"6680","14986","538897","104","0","78","51"
"6681","14987","480650","127","0","89","29"
"6682","14986","538942","96","0","80","28"
"6683","14987","480815","130","0","75","26"
"6684","14986","538987","79","0","79","29"
"6685","14986","2622465","87","0","69","48"
"6686","14986","539056","87","0","73","49"
"6687","14986","2626410","115","0","73","45"
"6688","14986","539232","112","0","82","23"
"6689","14986","2635505","89","0","70","24"
"6690","14986","539253","83","0","68","20"
"6691","14986","2635829","84","0","90","31"
"6692","14986","539265","89","0","73","30"
"6693","14986","2639611","92","0","84","17"
"6694","14986","539303","87","0","85","19"
"6695","14986","539345","89","0","72","15"
"6696","14986","2641393","89","0","71","65"
"6697","14986","2642029","88","0","95","27"
"6698","14986","539365","88","0","82","39"
"6699","14986","2645061","89","0","83","34"
"6700","14986","539385","96","0","70","34"
"6701","14986","2649947","88","0","63","31"
"6702","14986","539418","88","0","93","43"
"6703","14987","481010","123","0","86","46"
"6704","14986","2654302","87","0","72","19"
"6705","14986","539558","91","0","63","31"
"6706","14987","481143","129","0","12","20"
"6707","14986","539572","88","0","52","21"
"6708","14986","2664301","134","0","34","6"
"6709","14987","481580","125","0","84","27"
"6710","14986","2680770","89","0","52","38"
"6711","14987","481607","122","0","78","26"
"6712","14986","2685831","95","0","68","29"
"6713","14987","482467","123","0","78","8"
"6714","14986","2692384","86","0","79","61"
"6715","14987","482710","138","0","79","26"
"6716","14987","1008675","138","0","73","40"
"6717","14987","482766","117","0","62","23"
"6718","14987","1098728","132","0","55","32"
"6719","14987","483064","123","0","86","38"
"6720","14987","1436591","120","0","100","31"
"6721","14987","483074","120","0","87","47"
"6722","14987","1480800","127","0","69","24"
"6723","14987","483109","122","0","64","75"
"6724","14987","1493476","124","0","68","39"
"6725","14987","483371","122","0","40","34"
"6726","14987","1521540","100","0","95","32"
"6727","14987","483952","123","0","56","12"
"6728","14987","1574398","123","0","85","49"
"6729","14987","484039","137","0",,"19"
"6730","14987","1659662","124","0","91","21"
"6731","14987","484768","124","0","45","33"
"6732","14987","1678401","127","0","68","74"
"6733","14987","1728437","126","0","72","51"
"6734","14987","484885","147","0","83","42"
"6735","14987","1747892","123","0","76","100"
"6736","14987","484933","122","0","100","20"
"6737","14987","1753965","134","0","82","32"
"6738","14987","485399","123","0","59","30"
"6739","14987","1770733","124","0","77","49"
"6740","14987","485630","113","0","71","29"
"6741","14987","1776925","124","0","67","21"
"6742","14987","486099","129","0","78","31"
"6743","14986","539737","96","0","40","8"
"6744","14987","1789199","124","0","70","57"
"6745","14987","486391","107","0","80","21"
"6746","14986","540055","89","0","87","34"
"6747","14987","1797614","124","0","87","39"
"6748","14987","486521","131","0","55","15"
"6749","14986","540184","79","0","63","32"
"6750","14987","1847146","124","0","75","30"
"6751","14986","540511","93","0","70","28"
"6752","14987","486656","124","0","79","28"
"6753","14986","554336","89","0","76","25"
"6754","14986","540513","89","0","76","8"
"6755","14987","1858523","135","0","20","19"
"6756","14987","487329","124","0","84","22"
"6757","14986","554344","89","0","80","33"
"6758","14986","540530","88","0","64","37"
"6759","14987","487646","130","0","53","16"
"6760","14986","554352","89","0","83","25"
"6761","14986","540607","90","0","80","23"
"6762","14987","488863","122","0","78","33"
"6763","14986","540656","86","0","65","14"
"6764","14986","540750","84","0","81","31"
"6765","14987","489251","109","0","78","25"
"6766","14986","540780","88","0","86","5"
"6767","14987","490514","130","0","76","21"
"6768","14986","540826","90","0","74","26"
"6769","14987","492182","123","0","62","21"
"6770","14986","541013","89","0","70","43"
"6771","14987","492240","130","0","66","27"
"6772","14986","541048","96","0","70","21"
"6773","14987","492946","124","0","83","26"
"6774","14986","541073","82","0","79","27"
"6775","14987","493773","123","0","89","15"
"6776","14987","493912","123","0","67","32"
"6777","14986","541113","89","0","74","28"
"6778","14987","493958","124","0","71","12"
"6779","14986","541231","72","0","72","29"
"6780","14987","494095","124","0","70","21"
"6781","14986","541232","87","0","70","28"
"6782","14987","494278","130","0","88","27"
"6783","14986","541363","95","0","68","23"
"6784","14987","494786","111","0","87","10"
"6785","14986","541523","97","0","83","19"
"6786","14987","495856","124","0","85","25"
"6787","14986","541697","85","0","78","34"
"6788","14987","496041","124","0","90","20"
"6789","14986","541706","89","0","73","26"
"6790","14987","496070","123","0","55","31"
"6791","14986","541763","89","0","73","10"
"6792","14987","496220","131","0","76","19"
"6793","14986","541764","88","0","62","15"
"6794","14987","497088","133","0","61","18"
"6795","14986","541794","89","0","77","20"
"6796","14987","497280","125","0","70","14"
"6797","14986","541808","88","0","73","15"
"6798","14987","497468","124","0","62","25"
"6799","14987","1903527","124","0","67","73"
"6800","14986","541832","88","0","70","36"
"6801","14987","497793","123","0","79","36"
"6802","14987","1912438","124","0","90","28"
"6803","14986","554374","89","0","78","15"
"6804","14986","541973","89","0","81","19"
"6805","14987","498065","123","0","87","65"
"6806","14986","554512","89","0","50","21"
"6807","14987","1923618","127","0","85","41"
"6808","14986","542084","103","0","75","34"
"6809","14987","498131","122","0","80","23"
"6810","14986","554551","88","0","75","26"
"6811","14986","542259","95","0","33","25"
"6812","14987","1930367","124","0","85","30"
"6813","14987","498175","124","0","64","25"
"6814","14986","554608","89","0","93","50"
"6815","14986","542260","98","0","55","32"
"6816","14987","1937864","124","0","85","5"
"6817","14987","498296","126","0","50","78"
"6818","14987","1971393","122","0","87","28"
"6819","14987","498455","138","0","36","44"
"6820","14987","499027","123","0","65","37"
"6821","14987","1997796","133","0","77","31"
"6822","14987","2023366","124","0","86","36"
"6823","14987","499067","124","0","58","34"
"6824","14987","2092834","134","0","45","39"
"6825","14987","499118","125","0","76","37"
"6826","14987","2097916","116","0","96","56"
"6827","14987","499380","123","0","93","30"
"6828","14987","2132811","131","0","72","47"
"6829","14987","499387","123","0","52","38"
"6830","14986","554795","88","0","79","31"
"6831","14987","2205383","126","0","83","73"
"6832","14987","499511","123","0","78","35"
"6833","14986","554818","146","0",,"9"
