"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"BBB","2013J","308703","F","Wales","HE Qualification","50-60%","0-35","0","60","N","Withdrawn"
"BBB","2013J","308852","F","South West Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"BBB","2013J","310125","F","East Anglian Region","Lower Than A Level","40-50%","35-55","0","60","N","Withdrawn"
"BBB","2013J","310933","F","Wales","Lower Than A Level","50-60%","0-35","1","60","N","Pass"
"BBB","2013J","314850","F","South East Region","A Level or Equivalent","70-80%","35-55","1","120","N","Withdrawn"
"BBB","2013J","315105","M","East Anglian Region","A Level or Equivalent","20-30%","35-55","2","60","N","Distinction"
"BBB","2013J","316076","F","South West Region","A Level or Equivalent","70-80%","35-55","0","60","Y","Pass"
"BBB","2013J","318848","F","South East Region","Lower Than A Level","70-80%","35-55","0","60","N","Pass"
"BBB","2013J","319618","F","East Anglian Region","A Level or Equivalent","40-50%","0-35","1","60","N","Pass"
"BBB","2013J","320051","F","East Anglian Region","Lower Than A Level","20-30%","0-35","0","120","N","Pass"
"BBB","2013J","320757","M","Scotland","Lower Than A Level","90-100%","0-35","1","60","N","Pass"
"BBB","2013J","323090","F","South Region","HE Qualification","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","323606","F","South Region","A Level or Equivalent","10-20","35-55","0","120","N","Pass"
"BBB","2013J","324236","F","Wales","Lower Than A Level","60-70%","35-55","1","120","N","Withdrawn"
"BBB","2013J","324614","F","North Western Region","Lower Than A Level","10-20","0-35","2","120","N","Withdrawn"
"BBB","2013J","325887","M","South East Region","Lower Than A Level","70-80%","0-35","0","60","Y","Pass"
"BBB","2013J","329030","M","East Anglian Region","HE Qualification","70-80%","0-35","1","60","N","Fail"
"BBB","2013J","329192","F","South West Region","HE Qualification","50-60%","35-55","0","90","N","Distinction"
"BBB","2013J","333117","F","Ireland","A Level or Equivalent","20-30%","0-35","0","90","N","Withdrawn"
"BBB","2013J","333651","F","East Anglian Region","A Level or Equivalent","50-60%","35-55","0","60","N","Withdrawn"
"BBB","2013J","335136","F","Scotland","HE Qualification","20-30%","35-55","0","60","N","Fail"
"BBB","2013J","335481","F","South East Region","HE Qualification","90-100%","35-55","3","60","N","Fail"
"BBB","2013J","336478","F","Yorkshire Region","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","336646","F","South West Region","Lower Than A Level","30-40%","0-35","0","120","N","Fail"
"BBB","2013J","337151","F","London Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"BBB","2013J","338741","F","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","120","N","Pass"
"BBB","2013J","339494","M","South East Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"BBB","2013J","339608","F","East Anglian Region","A Level or Equivalent","70-80%","35-55","1","60","N","Pass"
"BBB","2013J","340911","F","Ireland","A Level or Equivalent","10-20","0-35","0","120","N","Pass"
"BBB","2013J","340965","F","South East Region","HE Qualification","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","341612","F","North Region","A Level or Equivalent","0-10%","35-55","1","60","N","Withdrawn"
"BBB","2013J","342685","F","Scotland","A Level or Equivalent","30-40%","0-35","0","60","Y","Pass"
"BBB","2013J","344568","F","West Midlands Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"BBB","2013J","345083","F","South Region","A Level or Equivalent","70-80%","35-55","0","60","Y","Withdrawn"
"BBB","2013J","345128","F","East Anglian Region","A Level or Equivalent","80-90%","0-35","2","90","N","Fail"
"BBB","2013J","349554","F","Scotland","HE Qualification","80-90%","35-55","0","60","N","Pass"
"BBB","2013J","349675","F","Scotland","HE Qualification","30-40%","35-55","1","60","N","Fail"
"BBB","2013J","352112","F","South East Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"BBB","2013J","352161","F","Ireland","Lower Than A Level","20-30%","0-35","2","60","N","Withdrawn"
"BBB","2013J","352339","F","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","90","Y","Withdrawn"
"BBB","2013J","352688","F","South Region","A Level or Equivalent","70-80%","0-35","0","210","N","Pass"
"BBB","2013J","354779","F","South East Region","A Level or Equivalent","80-90%","0-35","1","60","N","Pass"
"BBB","2013J","355591","F","North Western Region","Lower Than A Level","30-40%","35-55","1","210","Y","Withdrawn"
"BBB","2013J","360876","F","Wales","A Level or Equivalent","80-90%","35-55","1","60","N","Fail"
"BBB","2013J","364073","F","South West Region","HE Qualification","20-30%","0-35","1","120","N","Distinction"
"BBB","2013J","364666","F","Scotland","Lower Than A Level","50-60%","0-35","2","60","N","Fail"
"BBB","2013J","364871","F","South West Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"BBB","2013J","365060","F","North Western Region","Lower Than A Level","10-20","0-35","2","120","N","Withdrawn"
"BBB","2013J","365169","F","South East Region","Lower Than A Level","80-90%","0-35","0","60","N","Pass"
"BBB","2013J","365631","F","South East Region","A Level or Equivalent","90-100%","0-35","0","165","N","Pass"
"BBB","2013J","366524","F","South Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","367433","F","North Region","Lower Than A Level","40-50%","0-35","0","60","N","Pass"
"BBB","2013J","368077","F","Wales","Lower Than A Level","20-30%","0-35","1","60","N","Pass"
"BBB","2013J","369986","F","Wales","HE Qualification","90-100%","35-55","2","120","N","Pass"
"BBB","2013J","370307","F","North Western Region","A Level or Equivalent","20-30%","0-35","0","150","Y","Withdrawn"
"BBB","2013J","370859","F","Yorkshire Region","A Level or Equivalent","20-30%","0-35","0","180","N","Pass"
"BBB","2013J","371530","F","South West Region","A Level or Equivalent","70-80%","0-35","1","120","N","Distinction"
"BBB","2013J","371888","F","East Midlands Region","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"BBB","2013J","372172","F","East Midlands Region","Lower Than A Level","20-30%","0-35","0","60","N","Fail"
"BBB","2013J","372658","F","East Anglian Region","Lower Than A Level","90-100%","0-35","1","90","N","Pass"
"BBB","2013J","373174","F","West Midlands Region","A Level or Equivalent","0-10%","0-35","1","60","N","Fail"
"BBB","2013J","373269","F","Yorkshire Region","A Level or Equivalent","10-20","0-35","1","90","N","Fail"
"BBB","2013J","373807","F","East Anglian Region","Lower Than A Level","20-30%","0-35","1","60","N","Fail"
"BBB","2013J","373848","F","South West Region","Lower Than A Level","50-60%","35-55","0","60","N","Pass"
"BBB","2013J","374038","F","West Midlands Region","Lower Than A Level","10-20","35-55","0","60","N","Fail"
"BBB","2013J","375960","F","North Region","A Level or Equivalent","10-20","0-35","0","90","N","Pass"
"BBB","2013J","378721","F","Wales","Lower Than A Level","10-20","35-55","1","60","N","Withdrawn"
"BBB","2013J","379210","M","London Region","A Level or Equivalent","0-10%","0-35","0","60","N","Fail"
"BBB","2013J","380205","F","East Anglian Region","Lower Than A Level","30-40%","0-35","2","60","N","Fail"
"BBB","2013J","380240","F","Wales","A Level or Equivalent","0-10%","0-35","0","180","N","Fail"
"BBB","2013J","381541","F","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","120","N","Pass"
"BBB","2013J","381669","F","Scotland","HE Qualification","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","382575","M","East Anglian Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"BBB","2013J","382920","F","East Anglian Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"BBB","2013J","382979","F","South Region","A Level or Equivalent","80-90%","35-55","0","90","N","Distinction"
"BBB","2013J","383303","F","London Region","A Level or Equivalent","20-30%","35-55","1","60","N","Fail"
"BBB","2013J","383571","F","East Midlands Region","A Level or Equivalent","40-50%","0-35","0","120","N","Distinction"
"BBB","2013J","385040","F","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","120","Y","Fail"
"BBB","2013J","385820","F","London Region","Lower Than A Level","10-20","35-55","0","120","Y","Pass"
"BBB","2013J","386889","F","South Region","A Level or Equivalent","80-90%","0-35","0","60","Y","Pass"
"BBB","2013J","387700","F","Ireland","A Level or Equivalent","20-30%","35-55","0","60","N","Fail"
"BBB","2013J","388052","F","South East Region","Lower Than A Level","60-70%","0-35","0","60","Y","Pass"
"BBB","2013J","388432","F","Wales","Lower Than A Level","30-40%","0-35","1","70","N","Fail"
"BBB","2013J","388549","F","Wales","A Level or Equivalent","0-10%","0-35","2","60","N","Fail"
"BBB","2013J","388975","F","South East Region","A Level or Equivalent","80-90%","0-35","0","120","N","Fail"
"BBB","2013J","389101","F","South Region","A Level or Equivalent","80-90%","0-35","0","60","N","Distinction"
"BBB","2013J","389471","F","East Midlands Region","Lower Than A Level","10-20","0-35","2","60","Y","Fail"
"BBB","2013J","390958","F","Wales","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"BBB","2013J","392060","F","Scotland","A Level or Equivalent","20-30%","0-35","0","60","Y","Distinction"
"BBB","2013J","392281","F","North Region","A Level or Equivalent","10-20","0-35","1","60","N","Fail"
"BBB","2013J","393327","F","East Midlands Region","A Level or Equivalent","90-100%","0-35","3","60","Y","Pass"
"BBB","2013J","395073","F","West Midlands Region","Lower Than A Level","0-10%","0-35","1","60","Y","Fail"
"BBB","2013J","395715","F","East Anglian Region","A Level or Equivalent","30-40%","35-55","0","120","N","Withdrawn"
"BBB","2013J","396114","F","Wales","A Level or Equivalent","30-40%","0-35","0","120","N","Distinction"
"BBB","2013J","398067","F","London Region","A Level or Equivalent","40-50%","0-35","0","60","N","Distinction"
"BBB","2013J","398525","F","London Region","A Level or Equivalent","0-10%","0-35","2","60","N","Distinction"
"BBB","2013J","398891","M","West Midlands Region","A Level or Equivalent","60-70%","0-35","2","60","N","Pass"
"BBB","2013J","398956","F","Wales","Lower Than A Level","80-90%","0-35","0","120","N","Fail"
"BBB","2013J","402993","F","East Midlands Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"BBB","2013J","404269","F","South West Region","A Level or Equivalent","40-50%","0-35","1","60","N","Pass"
"BBB","2013J","404671","F","South West Region","A Level or Equivalent","0-10%","35-55","0","60","N","Distinction"
"BBB","2013J","404708","F","Yorkshire Region","A Level or Equivalent","40-50%","35-55","0","60","N","Pass"
"BBB","2013J","405945","F","East Anglian Region","Lower Than A Level","40-50%","0-35","1","60","N","Pass"
"BBB","2013J","408975","F","Ireland","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","409160","F","East Anglian Region","Lower Than A Level","20-30%","0-35","0","120","Y","Fail"
"BBB","2013J","409698","F","Scotland","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"BBB","2013J","409930","F","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","120","N","Pass"
"BBB","2013J","409945","F","Wales","A Level or Equivalent","80-90%","0-35","0","180","N","Pass"
"BBB","2013J","410052","F","London Region","A Level or Equivalent","10-20","35-55","3","60","N","Pass"
"BBB","2013J","410281","F","Ireland","A Level or Equivalent","60-70%","35-55","1","180","N","Fail"
"BBB","2013J","410357","F","South Region","Lower Than A Level","40-50%","0-35","0","60","N","Distinction"
"BBB","2013J","410537","F","South West Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"BBB","2013J","410842","F","Scotland","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","411226","F","South West Region","HE Qualification","90-100%","0-35","0","120","N","Withdrawn"
"BBB","2013J","411642","F","West Midlands Region","HE Qualification","0-10%","0-35","1","60","N","Pass"
"BBB","2013J","414028","F","Scotland","A Level or Equivalent","70-80%","35-55","0","60","N","Distinction"
"BBB","2013J","414350","F","East Anglian Region","Lower Than A Level","50-60%","35-55","1","330","Y","Distinction"
"BBB","2013J","414495","M","North Western Region","A Level or Equivalent","90-100%","0-35","0","90","N","Distinction"
"BBB","2013J","415216","F","South West Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"BBB","2013J","415546","F","Ireland","HE Qualification","90-100%","0-35","0","60","N","Fail"
"BBB","2013J","415698","F","South East Region","A Level or Equivalent","50-60%","0-35","1","120","N","Withdrawn"
"BBB","2013J","417657","F","Scotland","A Level or Equivalent","60-70%","0-35","0","60","N","Fail"
"BBB","2013J","417785","F","North Western Region","A Level or Equivalent","60-70%","35-55","1","120","N","Fail"
"BBB","2013J","419375","F","Wales","Lower Than A Level","40-50%","0-35","0","120","N","Pass"
"BBB","2013J","420163","F","South West Region","HE Qualification","40-50%","35-55","0","120","N","Pass"
"BBB","2013J","420724","F","South West Region","Lower Than A Level","80-90%","35-55","1","60","N","Fail"
"BBB","2013J","421018","F","West Midlands Region","HE Qualification","0-10%","0-35","0","60","N","Pass"
"BBB","2013J","422223","F","South East Region","A Level or Equivalent","40-50%","0-35","3","60","N","Fail"
"BBB","2013J","422479","F","South East Region","Lower Than A Level","90-100%","0-35","1","120","N","Pass"
"BBB","2013J","423399","M","Wales","A Level or Equivalent","90-100%","0-35","0","210","N","Pass"
"BBB","2013J","424014","F","Scotland","Lower Than A Level","80-90%","35-55","1","120","N","Withdrawn"
"BBB","2013J","424539","F","West Midlands Region","Lower Than A Level","0-10%","0-35","2","120","N","Pass"
"BBB","2013J","424637","F","West Midlands Region","HE Qualification","0-10%","35-55","2","60","N","Fail"
"BBB","2013J","425817","M","East Midlands Region","Lower Than A Level","0-10%","35-55","1","90","N","Fail"
"BBB","2013J","426458","F","Wales","Lower Than A Level","30-40%","0-35","0","180","N","Pass"
"BBB","2013J","427683","F","Scotland","Lower Than A Level","20-30%","0-35","0","120","N","Withdrawn"
"BBB","2013J","427921","F","West Midlands Region","Lower Than A Level","10-20","0-35","0","60","N","Pass"
"BBB","2013J","428323","F","Wales","A Level or Equivalent","30-40%","35-55","0","120","N","Pass"
"BBB","2013J","428653","M","West Midlands Region","Lower Than A Level","20-30%","0-35","0","120","N","Pass"
"BBB","2013J","429610","F","East Anglian Region","Lower Than A Level","50-60%","35-55","0","60","N","Distinction"
"BBB","2013J","430392","F","South East Region","Lower Than A Level","20-30%","35-55","1","60","N","Pass"
"BBB","2013J","430708","F","Yorkshire Region","A Level or Equivalent","70-80%","0-35","0","90","N","Pass"
"BBB","2013J","431071","F","Ireland","Lower Than A Level","10-20","0-35","2","120","N","Fail"
"BBB","2013J","432144","F","South East Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","432237","F","Wales","HE Qualification","30-40%","35-55","0","60","N","Pass"
"BBB","2013J","433280","F","Wales","A Level or Equivalent","80-90%","0-35","0","120","N","Pass"
"BBB","2013J","433864","M","Scotland","HE Qualification","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","434397","F","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","120","N","Pass"
"BBB","2013J","434585","F","East Anglian Region","A Level or Equivalent","70-80%","0-35","0","90","N","Pass"
"BBB","2013J","438068","F","Yorkshire Region","Lower Than A Level","50-60%","35-55","0","60","N","Distinction"
